title,date,link,source,content
关于发布《病原微生物菌（毒）种保藏质量控制通用标准》等2项推荐性卫生行业标准的通告,2026-06-30,https://www.nhc.gov.cn/fzs/c100048/202606/48c5975b9c5e4c0eb59ab07fe120f3fd.shtml,法规司,"国卫通〔2026〕7号

现发布《病原微生物菌（毒）种保藏质量控制通用标准》等2项推荐性卫生行业标准，编号和名称如下：

WS/T900—2026  病原微生物菌（毒）种保藏质量控制通用标准
WS/T901—2026  医疗机构临床医学研究质量管理体系建设规范总则

上述标准自2026年12月1日起施行。
特此通告。


国家卫生健康委
2026年6月10日"
国家卫生健康委关于印发营养指导员服务技术指南（试行）的通知,2026-06-23,https://www.nhc.gov.cn/sps/c100088/202606/8986c02c37b94179b8714fa7404cffb6.shtml,食品安全标准与监测评估司,"国卫食品函〔2026〕138号

各省、自治区、直辖市及新疆生产建设兵团卫生健康委：
为贯彻落实《健康中国行动（2019—2030年）》《国民营养计划（2017—2030年）》，贴近群众开展营养健康服务，结合前期各地工作实践，我委组织制定了《营养指导员服务技术指南（试行）》，对营养指导员的岗位工作技术能力、不同场景下的营养指导工作要点等提出技术指引。现印发给你们，请结合实际做好相关工作的组织推进和实施。


国家卫生健康委
2026年6月5日

（信息公开形式：主动公开）


营养指导员服务技术指南（试行）
一、总则
以《“健康中国2030”规划纲要》《健康中国行动（2019—2030年）》《国民营养计划（2017—2030年）》目标为指引，结合医疗卫生强基工程相关要求，为广大群众提供可感可及的营养健康服务，总结提炼各地营养指导员在为居民提供合理膳食、均衡营养指导的实践中积累的经验和做法，制定本指南。
本指南旨在鼓励、引导营养指导员依照指南有关营养健康服务的指引，提供规范和有效的服务，并在实际工作中积极探索，不断提升营养指导员的基层服务能力，提高基础性营养指导工作质量，充分发挥营养指导员在普及营养健康知识、优化营养健康服务、完善营养健康制度、建设营养健康环境中的重要作用，满足人民群众基本的营养健康服务需求。
本指南是指导营养指导员开展相关工作的技术性文件，供营养指导员在实际工作中查阅参考，不作为考核指标依据。
二、营养指导员工作技术能力要求
（一）营养监测与调查技术要求
1.掌握营养相关政策标准和指南，能够配合上级主管部门开展调查，了解辖区内人口、环境、卫生状况等信息。
2.掌握膳食营养调查技能，能够收集人群的食物消费和膳食状况、人口学特征、基本情况、饮食行为、生活方式、
医疗保障、疾病史等有关资料。
3.掌握体格测量的主要指标和方法，了解可及的仪器设备使用方法，如身高计、体重计、血压计、皮尺、秒表等，能够开展人群体格测量。了解受聘机构开展营养相关实验室检测工作的能力，必要时配合医疗卫生人员开展人体生物样本采集。
（二）膳食营养状况评价技术要求
1.掌握基本统计方法，能够根据现有资料，初步分析评价目标人群膳食营养状况；简要分析目标人群营养健康问题及可能的原因，并提出营养改善建议。
2.掌握膳食营养摄入状况的评价方法，能够利用《中国食物成分表》等工具计算并分析膳食摄入数据，对照最新版《中国居民膳食指南》和《中国居民膳食营养素参考摄入量（DRIs）》，开展个体营养素摄入量和居民膳食结构合理性评价。有条件的可利用膳食营养分析软件辅助开展分析评价。
3.掌握营养学和相关专业的基础知识，熟悉各类人群的生理特点与营养需要，能够结合服务对象膳食调查和膳食状况评价、体格测量、生化检测结果等数据资料，综合评估服务对象的膳食营养与健康状况。可以根据服务对象的主观营养诉求和客观营养需求，评估与食物营养素摄入目标的差距，提出针对性营养咨询和指导。
（三）营养咨询与指导技术要求
1.能够明确服务对象的人群特点，分析其膳食需求、指导重点及注意事项。
2.为服务对象提供膳食建议的同时，向服务对象分析当前膳食结构中存在的问题及不足、膳食建议的原则、个人饮食改善要点等。在指导膳食搭配、食物选择的基础上，给予合理运动的建议。
3.能够参照国家卫生健康委发布的系列食养指南，向服务对象传递“合理膳食”的理念、开展食养服务和指导、帮助养成良好的饮食习惯，降低营养相关疾病的患病风险。为服务对象推荐合理膳食科普知识的信息资源，示范并指导其掌握相关操作技能。
4.可以对服务对象的指导后情况进行阶段性评价，不断调整指导重点。
（四）营养配餐技术要求
1.在明确膳食种类的基础上，能够计算服务对象一日能量摄入量和营养素供给量，确定一日餐次和各餐次的能量及营养素分配。遵循合理膳食原则明确食物种类和数量，做到主副食合理搭配。
2.了解服务对象所处的生理阶段、疾病状况等，明确其膳食种类为基本膳食或特殊治疗膳食。根据服务对象咀嚼、吞咽及消化功能的不同，提供普通膳食、软食、半流质膳食、流质膳食等基本膳食方案。当服务对象通过日常普通膳食无法满足每日营养需求时，在医生或营养师指导下，在基本膳食基础上调整为糖尿病膳食、低盐膳食、低能量膳食、低脂膳食等特殊治疗膳食方案。
3.能够关注服务对象的个人需求，了解当地当季生产和供应的食物、服务对象的社会经济状况、宗教信仰及饮食文化传统等情况，编制一日带量食谱。熟悉食物互换原则，能够制定周食谱。可以定期调整食谱，保证食物多样化。有条件的可利用配餐软件辅助开展。
4.集体用餐单位配餐可考虑用餐对象的年龄、生理状况、饮食特点等，制定合理的能量目标值，能最大程度保障该集体所有成员的营养摄入。
（五）营养科普教育技术要求
1.确定适宜的营养科普教育交流途径，选择适宜的营养健康传播材料。
2.实施营养科普教育计划，包括确定宣传材料和活动时间表，通过所确定的传播途径把计划宣传的营养科学知识传播给服务对象，并及时收集服务对象对宣传材料的反馈意见。
3.通过近期、中期和远期的效果评价总结营养科普教育的效果。近期效果即目标人群的知识、态度、信念的变化。中期效果主要指行为和相关危险因素的变化。远期效果指营养健康状况和生活质量的变化。以目标人群营养知识、态度和行为的变化为重点，调整营养科普教育方式。
三、营养指导工作要点
（一）社区营养健康服务
1.根据服务人群特点，结合全民营养周、食品安全宣传周以及各类重点疾病防治宣传活动，因地制宜，通过编制宣传材料、举办讲座、组织实践活动、设立“营养健康角”、社区宣传窗等多种形式，开展营养健康知识的科学普及，倡导合理膳食，纠正居民日常生活中饮食行为、身体活动、健康管理等方面误区。
2.熟悉服务人群的营养与健康状况，建立营养健康档案，协助开展社区营养诊断，针对膳食模式不合理和营养素摄入不足等营养问题，以及食品过度消费等有关问题，提出人群营养改善建议，开展有针对性的宣传教育。
3.根据服务对象营养与健康状况评估结果和个体营养需求，提供营养咨询和指导服务，制定个性化膳食食谱，有条件的可根据实际情况开展营养补充剂使用指导服务。
4.针对0-6岁儿童、备孕妇女、孕产妇、老年人、慢性病患者等重点人群，结合基本公共卫生服务内容并参照我国现行的营养相关标准和指南，提供营养风险筛查、评估及膳食咨询与指导。协同推进医院─社区─家庭营养健康管理，充分发挥营养管理在连续医疗服务中的作用。
5.依据《营养健康食堂建设指南》和《营养健康餐厅建设指南》，指导本社区健康支持性环境建设，在营养健康餐厅、营养健康食堂、营养社区/村、良好食物环境、健康步道等建设过程中，提供营养专业技术服务。
6.配合开展卫生健康行政部门统一部署的各项人群营养工作。协同开展食物消费量调查、人群营养与健康状况调查、营养与疾病相关危险因素调查等流行病学调查工作，收集服务人群营养健康相关信息。在突发应急状态下，根据当地卫生健康行政部门制定的突发应急状态下营养支持与保障工作预案，参与人群的营养教育和咨询等工作。
（二）托幼机构和中小学校营养健康服务
1.引导托幼机构和中小学校加强儿童青少年饮食文化、营养和健康知识教育，提高营养健康素养。依托全民营养周、“5·20”中国学生营养日、“师生健康 中国健康”等活动，多渠道、多形式（宣传标语、宣传画、展板、专栏等）开展营养教育，让学生培养或维持健康饮食行为方式，减少在外就餐或食用快餐，保持吃动平衡。指导有条件的中小学校积极开展食育实践活动。
2.协助健全幼儿及学生健康体检制度，定期开展营养评价，指导托幼机构和中小学校制定营养不良、营养缺乏性疾病、超重和肥胖的干预方案并协助落实。配合校医向贫血、超重肥胖等儿童青少年提供特殊营养食谱建议和营养指导。
3.针对托幼机构、中小学校的供餐，应依据最新版《中国居民膳食指南》、《学生餐营养指南》（WS/T 554）和《中国学龄儿童膳食指南》，根据食堂硬件条件和在校师生的营养健康状况、营养需求特点及饮食配餐习惯等实际情况制定带量食谱，并定期更换食谱内容，每周公示食谱和营养素供给量。指导师生合理选餐。
4.配合卫生健康行政部门，在营养餐、学生奶、营养强化食品、营养素补充剂使用以及肥胖防控等营养改善项目中，做好宣传解释和实施工作。
5.协同服务机构对厨房采购员、厨师等开展食品安全及营养健康知识、食物采购与储藏规范等方面的宣教，传授科学的营养搭配技巧。在营养与健康学校建设过程中，提供营养专业技术服务，切实推动学校营养健康服务整体水平的提升。
（三）养老服务机构营养健康服务
1.制作营养科普宣传材料（印刷资料、影像资料、宣传课件等），定期开展营养健康知识宣传活动和效果评估，提升老年群体营养健康素养。
2.配合定期开展老年人群营养筛查和风险评估，为机构内老年人建立营养健康档案。
3.针对老年人常见膳食和营养健康问题，提供营养指导和咨询服务。有条件的可开展营养补充剂使用指导服务。
4.参与养老服务机构合理膳食营养配餐计划，依据《老年人膳食指导》（WS/T 556）和《中国老年人膳食指南》，并根据老年人咀嚼、吞咽和消化功能的不同，以及医生医嘱，为老年人提供普通膳食、软食、半流质膳食、流质膳食等基本膳食方案。
5.针对养老服务机构食堂经营者、食堂管理人员与食堂采购员、厨师、配菜员、服务员等不同岗位特点，定期对从业人员开展食品安全及营养健康知识、食物采购与储藏规范、“三减”（减盐、减油、减糖，下同）相关要求等方面的宣教。
（四）餐饮与食品健康服务指导
1.协助餐饮机构和食品生产经营企业建立防范和抵制食物浪费制度。协助建立健全营养健康管理制度。
2.为餐饮从业人员和食品生产经营企业人员提供食品采购与储藏、营养健康知识、合理烹饪等方面的咨询和指导。
3.指导餐厅/食堂等餐饮机构开展油、盐、糖管理，定期统计油、盐、糖用量，采取有效措施，逐步降低食堂油、盐、糖的人均使用量。有条件的可建立菜品的营养信息库，参照《餐饮食品营养标识指南》进行营养标识。
4.协助食品企业技术人员、餐饮厨师创新改良食品、菜谱和烹饪方法。协助开发“三减”食品及菜品，协助设计适合不同类型消费者需求的个性化营养套餐，指导服务单位（食堂、餐厅等）合理配餐，提供多样化食物供消费者选择。
5.在营养健康餐厅、营养健康食堂建设过程中提供营养专业技术服务。指导设立“营养健康角”，开展科普宣传活动。采取多种形式宣传合理膳食、“三减”、营养相关慢性病防治、节约粮食等政策和科普知识，营造营养健康的就餐氛围。
6.提供食物选购指导，引导服务对象关注标签标识，在购买预包装食品或点餐时养成看标签标识的习惯，通过营养标签了解食品中的营养特性。可协助企业开设营养咨询平台，为消费者解疑释惑。
（五）体重管理营养健康服务
1.鼓励面向健身服务机构和企业（健身房、健身工作室、健身运动俱乐部、健身场馆等）、基层文化体育组织、群众性体育组织以及体重管理机构等为运动人群科学运动、合理膳食等提供指导方案。
2.在医生和营养师开具的运动和营养膳食方案基础上，开展营养宣传、咨询和指导服务。
3.开展“运动+营养”健康教育，普及合理膳食、科学运动、健康体重知识和技能，纠正日常生活中常见的减重、增肌的误区。
4.为健身和体重管理人群提供营养状况评估，提出体重控制建议，制定个性化膳食食谱或给予膳食选择建议，开展膳食和运动情况随访评价。
5.在有条件的组织机构中，跟踪了解运动人群的营养方案执行情况，应用体成分仪等设备或工具评估其健身和体重管理效果。
四、其他事项
营养指导员应当严格遵守国家相关法律法规，恪守卫生健康行业从业人员廉洁纪律与作风建设要求。工作期间须着装得体、语言文明，自觉维护并树立营养指导员的良好职业形象。
以服务对象需求为核心导向开展工作，注重持续学习，积极参加各类专业理论培训与实践技能课程，及时更新知识体系。鼓励创新探索人工智能技术在营养指导工作中的融合应用，推动营养指导服务向精细化、个性化、智慧化方向转型升级，努力提供专业、优质、贴心的营养健康指导服务。
恪守职业操守，不得从事非法牟利、虚假宣传、传递虚假信息、误导公众等违背职业道德、伦理道德和公序良俗、损害消费者利益的行为。
严格遵守行业伦理规范与信息保密要求，对服务对象个人信息及各类监测调查所涉数据资料负有保密义务，不得擅自对外公布或向无关人员泄露；同时落实大数据及人工智能应用过程中的数据安全管理责任，保障数据信息安全。


附件：1.养老服务机构中营养指导员工作流程示例
2.食养指南与科普资源

相关链接：《营养指导员服务技术指南（试行）》解读"
国家卫生健康委办公厅关于印发血站技术操作规程（2026版）的通知,2026-06-22,https://www.nhc.gov.cn/ylyjs/zcwj/202606/f759c50d43e040d58981f3397d5e6fe5.shtml,医疗应急司,"国卫办医急函〔2026〕209号

各省、自治区、直辖市及新疆生产建设兵团卫生健康委：
为进一步加强血站能力建设，提升血液质量安全水平，保障人民群众临床用血需求和输血安全，推进无偿献血事业高质量发展，我委组织专家对《血站技术操作规程（2019版）》进行了修订完善，形成了《血站技术操作规程（2026版）》，现印发给你们，请遵照执行。
本通知自2026年7月1日起施行，2019年4月28日印发的《血站技术操作规程（2019版）》（国卫医函〔2019〕98号）同时废止。
附件：《血站技术操作规程（2026版）》


国家卫生健康委办公厅
2026年6月11日


(信息公开形式：主动公开）

相关链接：《国家卫生健康委办公厅关于印发血站技术操作规程（2026版）的通知》解读"
关于组织开展2026年全国老年健康宣传周活动的通知,2026-06-16,https://www.nhc.gov.cn/lljks/c100158/202606/81c80ccb3f67432d8e9a09b65d356be7.shtml,老龄健康司,"国卫办老龄函〔2026〕202号

各省、自治区、直辖市及新疆生产建设兵团卫生健康委、中医药局:
为贯彻落实《健康中国行动（2019—2030年）》有关要求，切实提高老年人健康素养和健康水平，国家卫生健康委和国家中医药局以老年人合理用药为重点，组织开展2026年全国老年健康宣传周活动。现将有关事项通知如下:
一、活动时间
2026年6月22日—28日
二、活动主题
用药有方，银龄安康
三、活动内容
（一）宣传老年合理用药知识。通过多种形式向老年人宣传普及老年合理用药核心信息、老年常见病用药注意事项、不良反应识别、多药联用评估、用药清单整理、保健食品与药品区别、保健食品虚假宣传识别等知识。
（二）宣传老年中医药用药知识。围绕“辨证论治、整体调节”的中医药理念，普及中药的合理使用原则。宣传中药与西药联用的注意事项、长期服用中药的监测与调理、中药煎服方法与禁忌、常见中成药的正确选用等知识。
（三）宣传老年健康政策和科普知识。宣传积极老龄观和健康老龄化理念。宣传老年健康促进专项行动内容和老年人相关国家基本公共卫生服务政策。宣传老年常见病和慢性病防治、健康体重管理、失能预防、老年期痴呆防控、应急救助、气候变化健康适应与干预、艾滋病等重大传染病防控、生命教育等健康科普知识。宣传推广普及八段锦等中医养生保健功法。
四、工作要求
各级卫生健康行政部门、中医药主管部门要强化组织领导，围绕老年合理用药主题，结合本地实际，通过老年人喜闻乐见的形式组织开展2026年全国老年健康宣传周活动。
国家卫生健康委将制作以老年合理用药为主要内容的老年健康教育科普视频和2026年全国老年健康宣传周活动海报，6月中旬在国家卫生健康委和国家中医药局官方网站发布，供各地参考使用。


国家卫生健康委办公厅
国家中医药局综合司
2026年6月5日

（信息公开形式：主动公开）"
关于发布《职业性放射性肿瘤病因判断标准》等6项标准的通告,2026-06-15,https://www.nhc.gov.cn/fzs/c100048/202606/f21b1cf0789c47cb96ec48e482765e2c.shtml,法规司,"国卫通〔2026〕6 号
现发布《职业性放射性肿瘤病因判断标准》等6项标准，编号和名称如下：
一、强制性国家职业卫生标准
GBZ 97—2026
职业性放射性肿瘤病因判断标准（代替GBZ 97—2017）
GBZ 104—2026
职业性外照射急性放射病诊断标准（代替GBZ 104—2017）
GBZ 105—2026
职业性外照射慢性放射病诊断标准（代替GBZ 105—2017）
二、推荐性国家职业卫生标准
GBZ/T 244—2026
电离辐射所致局部皮肤吸收剂量和眼晶状体吸收剂量估算方法标准（代替GBZ/T 244—2017、GBZ/T 301—2017）
GBZ/T 344—2026
放射工作人员甲状腺中131I的直接测量方法标准
三、强制性卫生行业标准
WS 890—2026
浅层X射线治疗机质量控制检测标准
上述4项强制性标准自2027年5月1日起施行，GBZ 97—2017、GBZ 104—2017、GBZ 105—2017同时废止。
上述2项推荐性标准自2026年12月1日起施行，GBZ/T 244—2017、GBZ/T 301—2017同时废止。
特此通告。
国家卫生健康委
2026年5月25日"
关于发布《D-二聚体定量检测标准》等13项推荐性卫生行业标准的通告,2026-06-15,https://www.nhc.gov.cn/fzs/c100048/202606/1d8e67475848413cb4447e1b49037888.shtml,法规司,"现发布《D-二聚体定量检测标准》等13项推荐性卫生行业标准，编号和名称如下：
序号
标准编号
标准名称
代替标准编号
1
WS/T 477—2026
D-二聚体定量检测标准
WS/T 477-2015
2
WS/T 497—2026
侵袭性真菌病实验诊断标准
WS/T 497-2017
3
WS/T 498—2026
感染性腹泻实验诊断标准
WS/T 498-2017
4
WS/T 503—2026
临床微生物实验室血培养操作标准
WS/T 503-2017
5
WS/T 640—2026
临床微生物学检验标本的采集和转运标准
WS/T 640-2018
6
WS/T 641—2026
临床检验定量测定室内质量控制标准
WS/T 641-2018
7
WS/T 645.1—2026
临床常用免疫学检验项目参考区间 第1部分：血清免疫球蛋白G、免疫球蛋白A、免疫球蛋白M、补体3、补体4
WS/T 645.1-2018
8
WS/T 645.2—2026
临床常用免疫学检验项目参考区间 第2部分：血清甲胎蛋白、癌胚抗原、糖链抗原19-9、糖链抗原15-3、糖链抗原125
WS/T 645.2-2018
9
WS/T 404.9—2026
临床常用生化检验项目参考区间第9部分：血清C-反应蛋白、前白蛋白、转铁蛋白、β2-微球蛋白
WS/T 404.9-2018
10
WS/T 883—2026
中枢神经系统感染性疾病实验诊断标准
11
WS/T 884—2026
分枝杆菌感染实验诊断标准
12
WS/T 885—2026
临床检验结果互认的基本技术条件及质量指标
13
WS/T 886—2026
临床检验常用项目名称及代码

上述标准自2026年11月1日起施行，被代替标准同时废止。
特此通告。


国家卫生健康委
2026年5月25日"
国家卫生健康委关于修改和废止部分部门规章的决定（国家卫生健康委员会令第15号）,2026-06-15,https://www.nhc.gov.cn/fzs/c100048/202606/d710d772a5bd47128d80ece2216bc403.shtml,法规司,"国家卫生健康委关于修改和废止部分部门规章的决定（国家卫生健康委员会令第15号）

相关链接：《国家卫生健康委关于修改和废止部分部门规章的决定》解读"
关于印发2026年纠正医药购销领域和医疗服务中不正之风工作要点的通知,2026-06-08,https://www.nhc.gov.cn/ylyjs/zcwj/202606/76580b7730d841c7ae20cb081396f645.shtml,医疗应急司,"国卫医急函〔2026〕123号

各省、自治区、直辖市卫生健康委、教育厅（局、教委）、工业和信息化主管部门、公安厅（局）、财政厅（局）、商务主管部门、审计厅（局）、国资委、市场监管局（厅、委）、医保局、中医药局、疾控局、药监局，国家税务总局各省、自治区、直辖市和计划单列市税务局，新疆生产建设兵团卫生健康委、教育局、工业和信息化局、公安局、财政局、商务局、审计局、国资委、市场监管局、医保局、疾控局、药监局：
现将《2026年纠正医药购销领域和医疗服务中不正之风工作要点》印发给你们，请结合实际，认真贯彻执行。
国家卫生健康委          教育部
工业和信息化部          公安部
财政部                  商务部
审计署            国务院国资委
国家税务总局      市场监管总局
国家医保局        国家中医药局
国家疾控局          国家药监局
2026年5月22日
（信息公开形式：主动公开）

2026年纠正医药购销领域和
医疗服务中不正之风工作要点
2026年纠正医药购销领域和医疗服务中不正之风工作的总体要求是：以习近平新时代中国特色社会主义思想为指导，全面贯彻党的二十大和二十届历次全会精神，树立和践行正确政绩观，按照党中央、国务院决策部署，持续深化医药领域腐败问题和不正之风集中整治，一体推进群众身边不正之风和腐败问题集中整治，以严的纪律、严的措施、严的氛围，健全长效机制，堵塞制度漏洞，规范行业秩序，防范重大风险，切实维护人民群众健康权益，为实现“十五五”卫生健康事业良好开局起步提供保障。
一、坚持党建引领行风
系统加强党对纠风工作的领导，充分发挥党组织领导作用，全面落实党委领导下的院长负责制，完善公立医院基层党组织参与重大事项决策制度，强化社会组织及分支机构党组织建设，以高质量党建引领优良行风建设走深走实。
二、强化医德医风建设
将医德医风要求贯穿医务人员职业生涯始终，推动医学规划教材改版提升，丰富医学人文、医患沟通、卫生健康法律法规等内容，增加相关内容在医务人员资格类考试和继续医学教育中比重。健全医德医风考评激励机制，重视教育及考评结果在职业发展关键节点应用。
三、加强正向宣传引导
加大先进典型宣传力度，营造见贤思齐、向上向善的氛围。积极引导多平台行业正能量建设，发挥政策宣传、服务群众作用。强化责任意识，及时客观有序公布行业热点事件调查进展、结论和处理结果，及时真诚回应社会关切。
四、防范化解风险隐患
加强行业机构运行风险监测预警，落实行业主管部门工作提示部署，对照开展查究整改。学习运用新时代“枫桥经验”，推进涉医矛盾纠纷人民调解，确保各方依法依规解决矛盾纠纷。依法查处“暴力伤医”“网络医闹”等案事件，维护医患双方合法权益和医疗服务正常秩序。
五、严守医疗数据安全
强化医疗数据全流程监管，完善数据使用审查与追溯机制，规范行业数据安全管理，严禁泄露、倒卖及非授权使用，坚决遏制数据牟利，切实保障患者隐私与个人信息安全。重点治理借助第三方以科研名义变相实施“带金销售”等不法行为，保障行业健康发展。
六、纠治失德失范行为
严格落实医务人员职业道德准则、医疗机构工作人员廉洁从业九项准则及其实施细则、加强高等学校直属附属医院工作人员廉洁从业等规范要求，着力改进服务态度，重点整治在执业活动中违背职业伦理、违反职业道德、忽视医疗质量安全、违规多点执业或外出会诊，以及借参加学术活动接受非法利益输送等问题。
七、规范行业购销秩序
规范化制度化常态化推进药品耗材集中带量采购，扩大品种覆盖面，研究推进医保与医药企业直接结算，同步加强药品耗材价格治理，挤压药品耗材虚高价格水分。查处医药流通领域不按规定明码标价、价格欺诈、相互串通操纵药品价格等价格违法行为。加快解决医疗机构拖欠药品流通企业货款问题。严格执行政府采购法等有关法律制度规定，重点监管高值医用耗材、医用设备等领域，重点整治采购人“关键少数”违规干预、拆分项目规避公开招标、量身定标、“明招暗定”等违规问题，依法打击应标方租借证照、虚假交易、商业贿赂等违规行为，推动治理医疗设备等政府采购异常低价问题。
八、整治涉税违法行为
开展联合调查和专项整治，严厉打击医疗器械领域“篡改套打”、虚开增值税发票、隐匿收入偷逃税款等涉税违法犯罪，对接受虚假开具发票的机构进行追踪，严肃处理违法违规问题。强化发票全链条风险防控，加强医疗器械购销领域信用评价。
九、维护医保基金安全
持续深入开展规范医疗行为促进医保基金合理使用专项行动，优化医疗服务供给，规范诊疗和收费行为，持续强化行业监管。深化医保基金管理突出问题整治，严查严打违法违规使用医保基金行为，深化大数据监管，构建完善事前事中事后全流程智能监管体系，推进监管关口前移，推动以查促治、深度治理。
十、整治行业不法乱象
加强医疗监督跨部门执法联动，治理不具备相关资质开展服务、违规开展“轻医美速成班”、虚假商业营销等医美行业乱象；整治代孕、胎儿性别鉴定、开具虚假出生医学证明等乱象；巩固拓展卫生健康系统整治殡葬领域腐败乱象专项行动成果，坚决防止问题反弹；治理业务主管社会组织借助资质出借、办刊办会、委托业务、捐赠合作等牟取不当利益的问题；针对医务人员违规发布广告、借助各类平台违规引流，以及在互联网健康科普中的负面行为与乱象，进一步加大整治与规范力度。严厉打击非法行医和借保健养生名义非法开展中医诊疗行为。
十一、积极推进系统治理
巩固重点领域和关键环节治理成效。切实执行医疗质量安全核心制度，加强实验室全过程管理，持续开展医德医风、医院巡查、异常住院费用病例核查等专项工作，切实斩断由风及腐的利益链，构筑纠风治腐的工作链。

相关链接：《2026年纠正医药购销领域和医疗服务中不正之风工作要点》解读"
国家卫生健康委办公厅关于进一步健全城市社区卫生服务体系 提升服务能力的通知,2026-06-02,https://www.nhc.gov.cn/jws/c100073/202606/20c3486dc9ba4c09a9747547d4e841ad.shtml,基层卫生健康司,"国卫办基层发〔2026〕7号

各省、自治区、直辖市及新疆生产建设兵团卫生健康委：
为落实中共中央办公厅、国务院办公厅《关于进一步完善医疗卫生服务体系的意见》和国家卫生健康委等13部门《关于优化基层医疗卫生机构布局建设的指导意见》（国卫基层发〔2025〕2号），现就进一步健全城市社区卫生服务体系、提升服务能力通知如下。
一、目标要求
坚持以人民健康为中心，以基层为重点，落实“日常疾病在基层解决”要求，适应城市人口聚集、需求增加趋势，进一步优化资源配置，完善服务功能，提升服务能力，构建体系完整、布局合理、分工明确、功能互补、运行高效、便利可及的城市社区卫生服务体系。到2030年，基本实现建制街道社区卫生服务中心全覆盖，社区卫生服务机构基础设施条件明显改善，数智化服务有序推进，服务能力全面提升，居民对社区卫生服务的信任度和满意度进一步提高，助力全方位、全生命周期保障居民健康。
二、主要任务
（一）实现社区卫生服务中心全覆盖。原则上每个街道办好1所社区卫生服务中心。对未设置社区卫生服务中心的街道，根据地方实际依次通过辖区内政府办一级医院、其他医疗卫生机构转型为社区卫生服务中心，由二、三级医院延伸提供服务和确有必要的按标准新建等途径，动态消除基层医疗卫生服务空白。经评估确有必要的，可以通过政府购买公共服务方式引入社会力量举办医疗机构承担社区卫生服务中心功能任务。
（二）织密织牢社区卫生服务网络。人口规模大于10万人的街道，可以根据实际需要扩大现有社区卫生服务中心规模，确有必要的，也可以按程序规划增设1所社区卫生服务中心，合理划分辖区服务人口，也可以根据需要由社区卫生服务中心增加设置社区卫生服务站，实行一体化管理。
（三）强化人员配备和培训。结合人口总量和结构变化趋势及社区医疗卫生服务发展需求，通过招聘、人员下沉派驻等多途径，配齐社区卫生服务机构各类医务人员，重点加强全科、儿科、中医、口腔、精神（心理）、康复、药学、护理、血液透析等专业人员配备。加强在岗人员技能培训和知识更新，统筹现有政策渠道，支持基层医务人员定期到二级及以上医院进修学习和培训。重点加强“一老一小”、精神（心理）等服务能力提升培训和医德医风、医学人文素养教育。
（四）根据需要拓展功能提升能力。以妇女、儿童、老年人、慢性病患者、残疾人等为重点，扎实开展健康教育、预防保健、健康管理和一般常见病、慢性病的诊疗服务和用药指导。适应群众需求，在全科医疗、中医药、预防保健等服务基础上，积极拓展和扩大儿科、口腔、康复、精神（心理）、体重管理、血液透析等门诊服务，稳妥开展住院服务。以家庭医生签约服务为载体，积极开展家庭病床、居家康复护理等服务。
（五）扩大药品配备。针对高血压、糖尿病、慢阻肺等慢性病患者和老年人、儿童等重点人群用药特点，适应上级医院下沉医师诊疗服务和下转患者连续用药需要，扩大社区卫生服务机构药品采购、配备、使用范围，常见病、慢性病药品配备剂型、规格、生产企业原则上与县区级医院保持一致。依托紧密型医联体，加强药品余缺调度和近效期药品处置。建立完善缺药登记和药品临时采购制度，接续做好上级医院开具的延伸处方服务。
（六）探索区级医院与社区卫生服务机构一体化管理。对行政隶属关系相同的城市区属医疗卫生机构，参照县域医共体建设模式，在责任、管理、服务、利益等方面，加强区级医院与社区卫生服务机构一体化建设和管理发展。鼓励非政府办社区卫生服务机构以技术协作和服务协同为重点，参与“区社一体”建设。地市级及以上医院分区包片加强城市区内医疗卫生机构的帮扶指导，建立健全技术支持、资源优化、业务协同、服务均质、药品联动等工作机制，形成“区社一体、以市带区”的发展模式。
（七）做好人员下沉派驻。市级卫生健康行政部门统筹，依托城市医疗集团、专科联盟和三级医院分区包片等网格化布局，安排城市二级及以上医院选派医务人员到社区卫生服务中心开展诊疗、查房、药学服务、带教、培训等工作。每个社区卫生服务中心至少有1名上级医院中级及以上职称医师长期派驻，合理安排药师、康复医师、高年资护理人员长期下沉派驻社区卫生服务中心，为“一老一小”等重点人群提供医疗、康复和护理指导。
（八）加强数智化赋能。探索在城市社区卫生服务机构推广应用医学人工智能辅助诊断、处方前置审核、语音病历信息自动采集辅助书写等技术，提高医务人员诊疗效率。加强基本公共卫生服务、家庭医生服务数智化赋能，提高服务效率和及时性，提高健康管理精准度。合理利用人工智能加强病历、处方、医嘱等辅助审核，提高医学文书管理水平。加强社区卫生服务机构与上级医院数智系统联通和标准统一，促进检查检验结果互认。
三、加强管理和组织实施
各地卫生健康行政部门要积极争取有关部门支持，推动将城市社区卫生服务体系建设纳入本地国民经济和社会发展规划，并作为“十五五”医疗卫生服务体系建设重点。开展社区卫生服务机构和医疗资源布局摸底调查，对尚未设置社区卫生服务中心的街道和社区卫生服务未覆盖的社区，研判原因，结合实际优化社区卫生服务机构布局，根据有关规划抓紧制定切实可行的工作方案，建立台账，积极协调推进。结合城市更新行动，社区卫生服务机构与新建、改建居民区同步规划建设。区（市）级卫生健康行政部门要落实日常监管责任，严格新设机构准入审核审批。加强政策宣传和舆论引导，为健全城市社区卫生服务体系营造良好政策环境和舆论氛围。


国家卫生健康委办公厅
2026年5月29日

（信息公开形式：主动公开）

相关链接：《关于进一步健全城市社区卫生服务体系 提升服务能力的通知》政策解读"
